Name,Sector,Address,City,State,Zip,Waste_Tons,Latitude,Longitude,Source_File
QUEEN OF PEACE ELEMENTARY SCHOOL,Private Elementary & Secondary,2550 MILLVILLE AVE,HAMILTON,OH ,45013.0,7.506399999999999,39.3934769036,-84.6441998354,EducationalInstitutions.xlsx
RAINBOW CHILD CARE CENTER,Private Elementary & Secondary,1069 NIMITZVIEW DR,CINCINNATI,OH ,45230.0,0.4691499999999999,39.0687109887,-84.3543108807,EducationalInstitutions.xlsx
RANDOLPH SOUTHERN ELEMENTARY SCH,Public Elementary & Secondary,3 Rebel Dr,Lynn,IN ,47355.0,26.14445,40.0525,-84.9467,EducationalInstitutions.xlsx
RANDOLPH SOUTHERN JR-SR HIGH SCH,Public Elementary & Secondary,2 Rebel Drive,Lynn,IN ,47355.0,8.188799999999999,40.052,-84.9453,EducationalInstitutions.xlsx
READING  COMMUNITY HIGH SCHOOL,Public Elementary & Secondary,810 E Columbia Ave,Reading,OH ,45215.0,8.231449999999999,39.220954,-84.42665,EducationalInstitutions.xlsx
READING COMMUNITY MIDDLE SCHOOL,Public Elementary & Secondary,810 E Columbia Ave,Reading,OH ,45215.0,44.31335,39.220954,-84.42665,EducationalInstitutions.xlsx
READING INTERMEDIATE ELEMENTARY SCHOOL,Public Elementary & Secondary,810 E Columbia Ave,Reading,OH ,45215.0,20.3867,39.220954,-84.42665,EducationalInstitutions.xlsx
READING PRIMARY ELEMENTARY SCHOOL,Public Elementary & Secondary,810 E Columbia Ave,Reading,OH ,45215.0,11.89935,39.220954,-84.42665,EducationalInstitutions.xlsx
REES E. PRICE ACADEMY,Public Elementary & Secondary,1228 Considine Ave,Cincinnati,OH ,45204.0,44.4413,39.1147,-84.562,EducationalInstitutions.xlsx
REGENERATION BOND HILL,Public Elementary & Secondary,5158 Fishwick Dr,Cincinnati,OH ,45216.0,11.4302,39.181935,-84.480793,EducationalInstitutions.xlsx
REID ELEMENTARY SCHOOL,Public Elementary & Secondary,3640 E High St,Springfield,OH ,45505.0,26.14445,39.9132,-83.7437,EducationalInstitutions.xlsx
RESURRECTION SCHOOL,Private Elementary & Secondary,1740 ILIFF AVE,CINCINNATI,OH ,45205.0,8.40205,39.1212050502,-84.5795861895,EducationalInstitutions.xlsx
RICHARD ALLEN ACADEMY,Public Elementary & Secondary,1206 Shuler Ave,Hamilton,OH ,45011.0,26.187099999999997,39.3836,-84.544,EducationalInstitutions.xlsx
RICHARD ALLEN PREPARATORY,Public Elementary & Secondary,184 Salem Ave,Dayton,OH ,45406.0,44.73985,39.764099,-84.207444,EducationalInstitutions.xlsx
RICHMOND FRIENDS SCHOOL,Private Elementary & Secondary,607 W MAIN ST,RICHMOND,IN ,47374.0,2.51635,39.8290475779,-84.9103355779,EducationalInstitutions.xlsx
RICHMOND HIGH SCHOOL,Public Elementary & Secondary,380 Hub Etchison Pky,Richmond,IN ,47374.0,8.359399999999999,39.8218,-84.9017,EducationalInstitutions.xlsx
RIDGEWAY ELEMENTARY SCHOOL,Public Elementary & Secondary,267 Wasserman Rd,Hamilton,OH ,45013.0,26.22975,39.3978,-84.6105,EducationalInstitutions.xlsx
RIDGEWOOD SCHOOL,Private Elementary & Secondary,2420 SAINT PARIS PIKE,SPRINGFIELD,OH ,45504.0,4.47825,39.956787,-83.81961,EducationalInstitutions.xlsx
RISEN CHRIST LUTHERAN SCHOOL,Private Elementary & Secondary,41 E POSSUM RD,SPRINGFIELD,OH ,45502.0,3.1561,39.8729134654,-83.8118921961,EducationalInstitutions.xlsx
RIVER'S EDGE MONTESSORI ELEMENTARY SCHOOL,Public Elementary & Secondary,108 Linwood St,Dayton,OH ,45405.0,26.22975,39.76675,-84.190838,EducationalInstitutions.xlsx
RIVERSIDE ELEMENTARY SCHOOL,Public Elementary & Secondary,2096 Road 24 S,De Graff,OH ,43318.0,26.22975,40.3157,-83.9234,EducationalInstitutions.xlsx
RIVERSIDE HIGH SCHOOL,Public Elementary & Secondary,2096 Road 24 S,De Graff,OH ,43318.0,8.4447,40.3157,-83.9234,EducationalInstitutions.xlsx
RIVERVIEW EAST ACADEMY,Public Elementary & Secondary,3555 Kellogg Ave,Cincinnati,OH ,45226.0,8.4447,39.1144,-84.4416,EducationalInstitutions.xlsx
RIVERVIEW ELEMENTARY SCHOOL,Public Elementary & Secondary,250 Knightsbridge Dr,Hamilton,OH ,45011.0,26.22975,39.3881,-84.565,EducationalInstitutions.xlsx
ROBERT A. TAFT INFORMATION TECHNOLOGY HIGH SCHOOL,Public Elementary & Secondary,420 Ezzard Charles Dr,Cincinnati,OH ,45214.0,8.487350000000001,39.109389,-84.522707,EducationalInstitutions.xlsx
ROBERTS ACADEMY:  A PAIDEIA LEARNING COMMUNITY,Public Elementary & Secondary,1702 Grand Ave,Cincinnati,OH ,45214.0,45.59285,39.1176,-84.5577,EducationalInstitutions.xlsx
ROCKDALE ACADEMY,Public Elementary & Secondary,335 Rockdale Ave,Cincinnati,OH ,45229.0,26.2724,39.1449,-84.5008,EducationalInstitutions.xlsx
ROCKWAY ELEMENTARY SCHOOL,Public Elementary & Secondary,3500 W National Rd,Springfield,OH ,45504.0,26.2724,39.9269,-83.8753,EducationalInstitutions.xlsx
ROCKWERN ACADEMY,Private Elementary & Secondary,8401 MONTGOMERY RD,CINCINNATI,OH ,45236.0,5.501849999999999,39.2083373694,-84.3642220149,EducationalInstitutions.xlsx
RODGER O. BORROR MIDDLE SCHOOL,Public Elementary & Secondary,275 Thorne Ave,Wilmington,OH ,45177.0,45.8061,39.4494,-83.8387,EducationalInstitutions.xlsx
ROGER BACON HIGH SCHOOL,Private Elementary & Secondary,4320 VINE ST,CINCINNATI,OH ,45217.0,20.7279,39.1633281224,-84.5032443696,EducationalInstitutions.xlsx
ROLL HILL SCHOOL,Public Elementary & Secondary,2411 Baltimore Ave,Cincinnati,OH ,45225.0,80.39525,39.1544,-84.5645,EducationalInstitutions.xlsx
ROLLING HILLS ELEMENTARY SCHOOL,Public Elementary & Secondary,2613 Moorefield Rd,Springfield,OH ,45502.0,20.6426,39.9933,-83.751,EducationalInstitutions.xlsx
ROOSEVELT ELEMENTARY SCHOOL,Public Elementary & Secondary,1923 W 3rd St,Dayton,OH ,45417.0,27.6372,39.758279,-84.260372,EducationalInstitutions.xlsx
ROOSEVELT MIDDLE SCHOOL,Public Elementary & Secondary,721 E Home Rd,Springfield,OH ,45503.0,46.10465,39.9497,-83.7942,EducationalInstitutions.xlsx
ROSA PARKS ELEMENTARY SCHOOL,Public Elementary & Secondary,1210 S Verity Pkwy,Middletown,OH ,45044.0,20.68525,39.5038,-84.4118,EducationalInstitutions.xlsx
ROSE HAMILTON ELEMENTARY SCHOOL,Public Elementary & Secondary,1281 Round Barn Rd S,Centerville,IN ,47330.0,11.942,39.813688,-84.956508,EducationalInstitutions.xlsx
Rosedale Bible College,Postsecondary,2270 Rosedale Rd,Irwin,OH,43029.0,17.823584999999998,40.077583,-83.456645,EducationalInstitutions.xlsx
ROSELAWN CONDON SCHOOL,Public Elementary & Secondary,1594 Summit Rd,Cincinnati,OH ,45237.0,46.2326,39.2039,-84.4608,EducationalInstitutions.xlsx
ROSS HIGH SCHOOL,Public Elementary & Secondary,3601 Hamilton Cleves Rd,Hamilton,OH ,45013.0,8.6153,39.32974,-84.634618,EducationalInstitutions.xlsx
Ross Medical Education Center-Cincinnati,Postsecondary,"11590 Century Boulevard, Suite 210",Cincinnati,OH,45246.0,2.80371,39.286023,-84.452851,EducationalInstitutions.xlsx
Ross Medical Education Center-Dayton,Postsecondary,4490 Brandt Pike,Dayton,OH,45424.0,105.07237,39.816855,-84.126037,EducationalInstitutions.xlsx
ROSS MIDDLE SCHOOL,Public Elementary & Secondary,3425 Hamilton Cleves Rd,Hamilton,OH ,45013.0,46.3179,39.3325,-84.633072,EducationalInstitutions.xlsx
ROTHENBERG PREPARATORY ACADEMY,Public Elementary & Secondary,241 E Clifton Ave,Cincinnati,OH ,45202.0,26.3577,39.1201,-84.5162,EducationalInstitutions.xlsx
ROY E HOLMES ELEMENTARY SCHOOL,Public Elementary & Secondary,1350 W Truesdell St,Wilmington,OH ,45177.0,11.942,39.432,-83.8481,EducationalInstitutions.xlsx
ROYALMONT ACADEMY,Private Elementary & Secondary,200 NORTHCREST DR,MASON,OH ,45040.0,5.971,39.3603003474,-84.2961022322,EducationalInstitutions.xlsx
RUSHMORE ELEMENTARY SCHOOL,Public Elementary & Secondary,7701 Berchman Dr,Huber Heights,OH ,45424.0,26.3577,39.8658,-84.1253,EducationalInstitutions.xlsx
RUSKIN ELEMENTARY SCHOOL,Public Elementary & Secondary,407 Ambrose Ct,Dayton,OH ,45410.0,46.53115,39.7535,-84.1706,EducationalInstitutions.xlsx
RUSSIA ELEMENTARY SCHOOL,Public Elementary & Secondary,100 School St,Russia,OH ,45363.0,26.40035,40.2328,-84.4083,EducationalInstitutions.xlsx
RUSSIA HIGH SCHOOL,Public Elementary & Secondary,100 School St,Russia,OH ,45363.0,8.65795,40.2327,-84.4083,EducationalInstitutions.xlsx
SABINA ELEMENTARY SCHOOL,Public Elementary & Secondary,246 W Washington St,Sabina,OH ,45169.0,20.77055,39.4861,-83.6415,EducationalInstitutions.xlsx
SACRED HEART OF JESUS ELEMENTARY SCHOOL,Private Elementary & Secondary,400 NILLES RD,FAIRFIELD,OH ,45014.0,19.32045,39.3378654544,-84.567105,EducationalInstitutions.xlsx
SALEM CHRISTIAN ACADEMY ELEMENTARY,Private Elementary & Secondary,PO BOX 309,CLAYTON,OH ,45315.0,5.33125,39.843465,-84.3153,EducationalInstitutions.xlsx
SALEMTOWNSHIP ELEMENTARY SCHOOL,Public Elementary & Secondary,605 Welch Rd,Morrow,OH ,45152.0,13.52005,39.3483,-84.1374,EducationalInstitutions.xlsx
SANDS MONTESSORI SCHOOL,Public Elementary & Secondary,6421 Corbly Rd,Cincinnati,OH ,45230.0,26.443,39.0922,-84.379,EducationalInstitutions.xlsx
SAVILLE ELEMENTARY SCHOOL,Public Elementary & Secondary,5800 Burkhardt Rd,Dayton,OH ,45431.0,13.5627,39.7577,-84.1034,EducationalInstitutions.xlsx
SCARLET OAKS CDC,Public Elementary & Secondary,300 Scarlet Oaks Dr,Cincinnati,OH ,45241.0,8.871199999999998,39.290276,-84.413397,EducationalInstitutions.xlsx
SCHAEFER MIDDLE SCHOOL,Public Elementary & Secondary,147 S Fostoria Ave,Springfield,OH ,45505.0,47.5121,39.9208,-83.7661,EducationalInstitutions.xlsx
SCHOOL FOR CREATIVE AND PERFORMING ARTS,Public Elementary & Secondary,108 W Central Pkwy,Cincinnati,OH ,45202.0,8.871199999999998,39.107122,-84.517002,EducationalInstitutions.xlsx
SETON CATHOLIC ELEMENTARY SCHOOL,Private Elementary & Secondary,801 W MAIN ST,RICHMOND,IN ,47374.0,10.961049999999998,39.8290794751,-84.9130785,EducationalInstitutions.xlsx
SETON CATHOLIC HIGH SCHOOL,Private Elementary & Secondary,233 S 5TH ST,RICHMOND,IN ,47374.0,13.09355,39.8248879761,-84.895707245,EducationalInstitutions.xlsx
SEVEN MILE ELEMENTARY SCHOOL,Public Elementary & Secondary,200 West Ritter St,Seven Mile,OH ,45062.0,20.9838,39.4789,-84.5532,EducationalInstitutions.xlsx
SHADE ELEMENTARY SCHOOL,Public Elementary & Secondary,510 E Pease Ave,West Carrollton,OH ,45449.0,87.81634999999999,39.6759,-84.2469,EducationalInstitutions.xlsx
SHADY GLEN SCHOOL,Private Elementary & Secondary,3927 N JACKSONBURG RD,GREENS FORK,IN ,47345.0,0.9383,39.8846842806,-85.1083566887,EducationalInstitutions.xlsx
SHADY MAPLE SCHOOL,Private Elementary & Secondary,3927 N JACKSONBURG RD,GREENS FORK,IN ,47345.0,0.9383,39.8846842806,-85.1083566887,EducationalInstitutions.xlsx
SHARONVILLE ELEMENTARY SCHOOL,Public Elementary & Secondary,11150 Maple St,Cincinnati,OH ,45241.0,21.02645,39.2713,-84.4067,EducationalInstitutions.xlsx
SHARONVILLE UMC WEEKDAY NURSERY SCHOOL,Private Elementary & Secondary,3751 CREEK RD,CINCINNATI,OH ,45241.0,0.5117999999999999,39.2675321568,-84.4008898486,EducationalInstitutions.xlsx
SHARPSBURG ELEMENTARY SCHOOL,Public Elementary & Secondary,4400 Smith Rd,Norwood,OH ,45212.0,26.5283,39.1568,-84.4483,EducationalInstitutions.xlsx
SHARPSBURG PRIMARY,Public Elementary & Secondary,4321 Forest Ave,Norwood,OH ,45212.0,11.942,39.1576,-84.4608,EducationalInstitutions.xlsx
SHAW ELEMENTARY SCHOOL,Public Elementary & Secondary,3560 Kemp Rd,Beavercreek,OH ,45431.0,21.02645,39.7573,-84.0638,EducationalInstitutions.xlsx
SHAWNEE EARLY CHILDHOOD SCHOOL,Public Elementary & Secondary,9394 Sterling Dr,Cincinnati,OH ,45241.0,11.942,39.3147,-84.3709,EducationalInstitutions.xlsx
SHAWNEE ELEMENTARY SCHOOL,Public Elementary & Secondary,92 E Ankeney Mill Rd,Xenia,OH ,45385.0,21.02645,39.696,-83.9306,EducationalInstitutions.xlsx
SHAWNEE HIGH SCHOOL,Public Elementary & Secondary,1675 E Possum Rd,Springfield,OH ,45502.0,9.0418,39.8702,-83.7812,EducationalInstitutions.xlsx
SHAWNEE MIDDLE SCHOOL,Public Elementary & Secondary,1675 E Possum Rd,Springfield,OH ,45502.0,48.57835,39.8692,-83.7809,EducationalInstitutions.xlsx
SHERWOOD ELEMENTARY SCHOOL,Public Elementary & Secondary,7080 Grantham Way,Cincinnati,OH ,45230.0,26.5283,39.0853,-84.3578,EducationalInstitutions.xlsx
SHRODER PAIDEIA HIGH SCHOOL,Public Elementary & Secondary,5030 Duck Creek Rd,Cincinnati,OH ,45227.0,9.08445,39.1651,-84.4085,EducationalInstitutions.xlsx
SIDNEY HIGH SCHOOL,Public Elementary & Secondary,1215 Campbell Rd,Sidney,OH ,45365.0,9.08445,40.2786,-84.1735,EducationalInstitutions.xlsx
SIDNEY MIDDLE SCHOOL,Public Elementary & Secondary,980 Fair Rd,Sidney,OH ,45365.0,48.9622,40.2763,-84.1711,EducationalInstitutions.xlsx
SILVERTON PAIDEIA ACADEMY,Public Elementary & Secondary,7451 Montgomery Rd,Cincinnati,OH ,45236.0,26.57095,39.1955,-84.3943,EducationalInstitutions.xlsx
Sinclair Community College,Postsecondary,444 W. Third St.,Dayton,OH,45402.0,103.269985,39.757598,-84.200628,EducationalInstitutions.xlsx
SKYWARD ACADEMY,Private Elementary & Secondary,9994 ZIG ZAG RD,CINCINNATI,OH ,45242.0,2.4737,39.2414812509,-84.3639739099,EducationalInstitutions.xlsx
SMITH ELEMENTARY SCHOOL,Public Elementary & Secondary,1701 Shafor Blvd,Dayton,OH ,45419.0,26.6136,39.7153,-84.1695,EducationalInstitutions.xlsx
SMITH MIDDLE SCHOOL,Public Elementary & Secondary,3625 Little York Rd,Dayton,OH ,45414.0,21.1544,39.8616,-84.2049,EducationalInstitutions.xlsx
SNOWHILL ELEMENTARY SCHOOL,Public Elementary & Secondary,531 W Harding Rd,Springfield,OH ,45504.0,26.6136,39.9457,-83.8181,EducationalInstitutions.xlsx
SNYDER PARK ELEMENTARY SCHOOL,Public Elementary & Secondary,1600 Maiden Ln,Springfield,OH ,45504.0,26.6136,39.93042,-83.8381,EducationalInstitutions.xlsx
SOUTH AVONDALE SCHOOL,Public Elementary & Secondary,636 Prospect Pl,Cincinnati,OH ,45229.0,26.65625,39.1447,-84.5009,EducationalInstitutions.xlsx
SOUTH LEBANON ELEMENTARY SCHOOL,Public Elementary & Secondary,50 Ridgeview Ln,Maineville,OH ,45039.0,13.60535,39.353,-84.2205,EducationalInstitutions.xlsx
SOUTH VIENNA ELEMENTARY SCHOOL,Public Elementary & Secondary,140 W Main St,South Vienna,OH ,45369.0,21.282349999999997,39.9285,-83.6152,EducationalInstitutions.xlsx
SOUTH VIENNA MIDDLE SCHOOL,Public Elementary & Secondary,140 W Main St,South Vienna,OH ,45369.0,50.5829,39.941177,-83.680246,EducationalInstitutions.xlsx
SOUTHDALE ELEMENTARY SCHOOL,Public Elementary & Secondary,1200 W Dorothy Ln,Kettering,OH ,45409.0,21.282349999999997,39.7071,-84.1956,EducationalInstitutions.xlsx
SOUTHEASTERN  SR. HIGH SCHOOL,Public Elementary & Secondary,195 E Jamestown St,South Charleston,OH ,45368.0,9.383,39.8256,-83.6323,EducationalInstitutions.xlsx
SOUTHEASTERN JR. HIGH SCHOOL,Public Elementary & Secondary,195 E Jamestown St,South Charleston,OH ,45368.0,50.71085,39.8256,-83.6322,EducationalInstitutions.xlsx
Southern State Community College,Postsecondary,100 Hobart Drive,Hillsboro,OH,45133.0,,39.236924,-83.614085,EducationalInstitutions.xlsx
SOUTHGATE PUBLIC SCHOOL,Public Elementary & Secondary,6 WILLIAM F. BLATT AVE.,Southgate,KY ,41071.0,50.79615,39.0727,-84.4737,EducationalInstitutions.xlsx
SOUTHWEST OHIO PREPARATORY SCHOOL,Public Elementary & Secondary,5555 Little Flower Ave,Cincinnati,OH ,45239.0,50.96675,39.194704,-84.571601,EducationalInstitutions.xlsx
SPAULDING ELEMENTARY SCHOOL,Public Elementary & Secondary,6755 Linton Rd,Goshen,OH ,45122.0,21.325,39.2313,-84.1516,EducationalInstitutions.xlsx
SPENCER CENTER FOR GIFTED AND EXCEPTIONAL STUDENTS,Public Elementary & Secondary,2825 Alms Pl,Cincinnati,OH ,45206.0,9.42565,39.1299,-84.4855,EducationalInstitutions.xlsx
SPINNING HILLS MIDDLE SCHOOL (5-6),Public Elementary & Secondary,5001 Eastman Ave,Dayton,OH ,45432.0,26.6989,39.7533,-84.1176,EducationalInstitutions.xlsx
SPRING VALLEY ACADEMY,Private Elementary & Secondary,1461 E SPRING VALLEY PIKE,CENTERVILLE,OH ,45458.0,15.695199999999998,39.6135645286,-84.1423277463,EducationalInstitutions.xlsx
SPRINGBORO HIGH SCHOOL,Public Elementary & Secondary,1675 S Main St,Springboro,OH ,45066.0,9.4683,39.5323,-84.2408,EducationalInstitutions.xlsx
SPRINGBORO INTERMEDIATE SCHOOL,Public Elementary & Secondary,705 S Main St,Springboro,OH ,45066.0,26.6989,39.549103,-84.23453,EducationalInstitutions.xlsx
SPRINGBORO JUNIOR HIGH SCHOOL,Public Elementary & Secondary,1605 S Main St,Springboro,OH ,45066.0,51.39325,39.5491,-84.2344,EducationalInstitutions.xlsx
SPRINGCREEK PRIMARY ELEMENTARY SCHOOL,Public Elementary & Secondary,145 E Us Route 36,Piqua,OH ,45356.0,12.4538,40.150908,-84.192752,EducationalInstitutions.xlsx
SPRINGDALE ELEMENTARY SCHOOL,Public Elementary & Secondary,350 W Kemper Rd,Cincinnati,OH ,45246.0,21.325,39.2913,-84.4813,EducationalInstitutions.xlsx
SPRINGFIELD CHRISTIAN SCHOOL,Private Elementary & Secondary,311 W HIGH ST,SPRINGFIELD,OH ,45506.0,4.606199999999999,39.9237355434,-83.8175319534,EducationalInstitutions.xlsx
SPRINGFIELD HIGH SCHOOL,Public Elementary & Secondary,701 E Home Rd,Springfield,OH ,45503.0,9.4683,39.9491,-83.7975,EducationalInstitutions.xlsx
SPRINGFIELD PREPARATORY AND FITNESS ACADEMY,Public Elementary & Secondary,1615 Selma Rd,Springfield,OH ,45505.0,51.47855,39.904911,-83.794842,EducationalInstitutions.xlsx
SPRINGFIELD SCHOOL OF INNOVATION,Public Elementary & Secondary,601 Selma Rd,Springfield,OH ,45505.0,9.4683,39.913646,-83.799972,EducationalInstitutions.xlsx
SPRINGFIELD-CLARK,Public Elementary & Secondary,1901 Selma Rd,Springfield,OH ,45505.0,9.4683,39.9004,-83.7944,EducationalInstitutions.xlsx
SPRINGS EAST SCHOOL,Private Elementary & Secondary,9429 LOVELAND MADEIRA RD,CINCINNATI,OH ,45242.0,0.5544499999999999,39.2277378885,-84.3247474303,EducationalInstitutions.xlsx
ST ALBERT THE GREAT CATHOLIC SCHOOL,Private Elementary & Secondary,104 W DOROTHY LN,KETTERING,OH ,45429.0,11.89935,39.7044744012,-84.1718861356,EducationalInstitutions.xlsx
ST ALOYSIUS EDUCATION CENTER,Private Elementary & Secondary,4721 READING RD,CINCINNATI,OH ,45237.0,4.1796999999999995,39.1709929745,-84.4683171515,EducationalInstitutions.xlsx
ST ANDREW-ST ELIZABETH ANN SETON SCHOOL,Private Elementary & Secondary,5900 BUCKWHEAT RD,MILFORD,OH ,45150.0,12.75235,39.1922066423,-84.2200653949,EducationalInstitutions.xlsx
ST ANN CATHOLIC SCHOOL,Private Elementary & Secondary,3064 PLEASANT AVE,HAMILTON,OH ,45015.0,7.71965,39.3664877894,-84.5576691377,EducationalInstitutions.xlsx
ST ANTHONY ELEMENTARY SCHOOL,Private Elementary & Secondary,1824 SAINT CHARLES AVE,DAYTON,OH ,45410.0,8.82855,39.7488929522,-84.1537092886,EducationalInstitutions.xlsx
ST BERNARD ELEMENTARY SCHOOL,Public Elementary & Secondary,4515 Tower Ave,Saint Bernard,OH ,45217.0,26.6989,39.1657,-84.4974,EducationalInstitutions.xlsx
ST BERNARD-ELMWOOD PLACE HIGH SCHOOL,Public Elementary & Secondary,4615 Tower Ave,Saint Bernard,OH ,45217.0,9.51095,39.1672,-84.497,EducationalInstitutions.xlsx
ST BONIFACE SCHOOL,Private Elementary & Secondary,4305 PITTS AVE,CINCINNATI,OH ,45223.0,8.1035,39.1653702084,-84.5449759416,EducationalInstitutions.xlsx
ST BRIGID SCHOOL,Private Elementary & Secondary,312 FAIRGROUND RD,XENIA,OH ,45385.0,7.677,39.703167,-83.9469375,EducationalInstitutions.xlsx
ST CATHARINE OF SIENA SCHOOL,Private Elementary & Secondary,3324 WUNDER AVE,CINCINNATI,OH ,45211.0,7.079899999999999,39.1467708651,-84.592533449,EducationalInstitutions.xlsx
ST CATHERINE OF SIENA,Private Elementary & Secondary,23 ROSSFORD AVE,FORT THOMAS,KY ,41075.0,7.2505,39.0973316251,-84.4509261811,EducationalInstitutions.xlsx
ST CECILIA ELEMENTARY SCHOOL,Private Elementary & Secondary,4115 TAYLOR AVE,CINCINNATI,OH ,45209.0,10.5772,39.1527220244,-84.4285159786,EducationalInstitutions.xlsx
ST CHARLES BORROMEO SCHOOL,Private Elementary & Secondary,4600 ACKERMAN BLVD,KETTERING,OH ,45429.0,18.168899999999997,39.6795605576,-84.1549447603,EducationalInstitutions.xlsx
ST CHRISTOPHER,Private Elementary & Secondary,405 E NATIONAL RD,VANDALIA,OH ,45377.0,13.3921,39.8914342075,-84.1917573537,EducationalInstitutions.xlsx
ST CLEMENT ELEMENTARY SCHOOL,Private Elementary & Secondary,4534 VINE ST,SAINT BERNARD,OH ,45217.0,11.3449,39.1657758595,-84.5006573881,EducationalInstitutions.xlsx
ST COLUMBAN ELEMENTARY SCHOOL,Private Elementary & Secondary,896 OAKLAND RD,LOVELAND,OH ,45140.0,22.47655,39.2585583298,-84.2461841843,EducationalInstitutions.xlsx
ST EDMUND CAMPION ACADEMY,Private Elementary & Secondary,4100 WATTERSON ST,CINCINNATI,OH ,45227.0,1.2795,39.1498918221,-84.3925206655,EducationalInstitutions.xlsx
ST FRANCIS DE SALES SCHOOL,Private Elementary & Secondary,20 DESALES AVE,LEBANON,OH ,45036.0,7.54905,39.4485688125,-84.2065588344,EducationalInstitutions.xlsx
ST FRANCIS DE SALES SCHOOL,Private Elementary & Secondary,1602 MADISON RD 1,CINCINNATI,OH ,45206.0,9.5536,39.1296482745,-84.4760644679,EducationalInstitutions.xlsx
ST FRANCIS SERAPH SCHOOL,Private Elementary & Secondary,14 E LIBERTY ST,CINCINNATI,OH ,45202.0,8.74325,39.1128710491,-84.5156182055,EducationalInstitutions.xlsx
ST GABRIEL CONSOLIDATED SCHOOL,Private Elementary & Secondary,18 W SHARON RD,CINCINNATI,OH ,45246.0,16.207,39.2730788638,-84.4690077033,EducationalInstitutions.xlsx
ST GERTRUDE SCHOOL,Private Elementary & Secondary,6543 MIAMI AVE,CINCINNATI,OH ,45243.0,14.79955,39.1814477283,-84.3640229755,EducationalInstitutions.xlsx
ST HELEN ELEMENTARY SCHOOL,Private Elementary & Secondary,5086 BURKHARDT RD,DAYTON,OH ,45431.0,16.42025,39.7592702936,-84.1188244659,EducationalInstitutions.xlsx
ST IGNATIUS SCHOOL,Private Elementary & Secondary,5222 N BEND RD,CINCINNATI,OH ,45247.0,44.14275,39.1824960144,-84.6042913205,EducationalInstitutions.xlsx
ST JAMES THE GREATER SCHOOL,Private Elementary & Secondary,6111 CHEVIOT RD,CINCINNATI,OH ,45247.0,23.41485,39.203986902,-84.5998177906,EducationalInstitutions.xlsx
ST JOHN THE BAPTIST SCHOOL,Private Elementary & Secondary,508 PARK AVE,HARRISON,OH ,45030.0,12.795,39.2630490536,-84.8139991188,EducationalInstitutions.xlsx
ST JOHN THE BAPTIST SCHOOL,Private Elementary & Secondary,5375 DRY RIDGE RD,CINCINNATI,OH ,45252.0,16.76145,39.2602962065,-84.6194323162,EducationalInstitutions.xlsx
ST JOHN XXIII CATHOLIC SCHOOL,Private Elementary & Secondary,3806 MANCHESTER RD,MIDDLETOWN,OH ,45042.0,15.14075,39.5285063788,-84.3624909534,EducationalInstitutions.xlsx
ST JOSEPH CONSOLIDATED SCHOOL,Private Elementary & Secondary,925 S 2ND ST,HAMILTON,OH ,45011.0,8.6153,39.3908132828,-84.5650028865,EducationalInstitutions.xlsx
ST JOSEPH VILLA ACADEMY ELEMENTARY,Private Elementary & Secondary,5400 EDALBERT DR,CINCINNATI,OH ,45239.0,3.45465,39.1871968795,-84.585719813,EducationalInstitutions.xlsx
ST LAWRENCE ELEMENTARY SCHOOL,Private Elementary & Secondary,1020 CARSON AVE,CINCINNATI,OH ,45205.0,13.17885,39.1122001266,-84.5728701084,EducationalInstitutions.xlsx
ST LOUIS SCHOOL,Private Elementary & Secondary,PO BOX 85,OWENSVILLE,OH ,45160.0,5.4592,39.123395,-84.13281,EducationalInstitutions.xlsx
ST LUKE CATHOLIC ELEMENTARY SCHOOL,Private Elementary & Secondary,1442 N FAIRFIELD RD,BEAVERCREEK,OH ,45432.0,14.501,39.731058,-84.0574395,EducationalInstitutions.xlsx
ST MARGARET OF YORK ELEMENTARY SCHOOL,Private Elementary & Secondary,9495 COLUMBIA RD,LOVELAND,OH ,45140.0,24.43845,39.2965539126,-84.2810421909,EducationalInstitutions.xlsx
ST MARK'S LUTHERAN SCHOOL,Private Elementary & Secondary,5849 BUCKWHEAT RD,MILFORD,OH ,45150.0,2.9002,39.188254265,-84.217999113,EducationalInstitutions.xlsx
ST MARTIN OF TOURS ELEMENTARY SCHOOL,Private Elementary & Secondary,3729 HARDING AVE,CINCINNATI,OH ,45211.0,11.7714,39.1543513289,-84.613385855,EducationalInstitutions.xlsx
ST MARY CATHOLIC ELEMENTARY SCHOOL,Private Elementary & Secondary,119 E WALNUT ST,HILLSBORO,OH ,45133.0,1.3648,39.2007457,-83.6112761765,EducationalInstitutions.xlsx
ST MARY ELEMENTARY SCHOOL,Private Elementary & Secondary,238 W 3RD ST,GREENVILLE,OH ,45331.0,3.412,40.100210589,-84.6345382254,EducationalInstitutions.xlsx
ST MARY SCHOOL,Private Elementary & Secondary,2845 ERIE AVE,CINCINNATI,OH ,45208.0,19.91755,39.1391524882,-84.4380757924,EducationalInstitutions.xlsx
ST MICHAEL ELEMENTARY SCHOOL,Private Elementary & Secondary,11136 OAK ST,CINCINNATI,OH ,45241.0,17.913,39.2710246872,-84.409337454,EducationalInstitutions.xlsx
ST MICHAEL SCHOOL,Private Elementary & Secondary,275 HIGH ST,BROOKVILLE,IN ,47012.0,7.97555,39.416949,-85.0105450915,EducationalInstitutions.xlsx
